Trip_Distance,Type_of_Cab,Customer_Since_Months,Life_Style_Index,Confidence_Life_Style_Index,Destination_Type,Customer_Rating,Cancellation_Last_1Month,Var1,Var2,Var3,Gender,Cluster
87.56,1,9.0,3.0631,1,0,2.5925,0,72.0,51,67,1,0
55.32,0,3.0,2.721,0,1,3.5775,1,107.0,50,74,1,2
75.96,2,10.0,3.08032,2,0,3.44125,0,77.0,52,86,1,0
31.81,1,6.0,2.6275,1,0,3.6975,1,104.0,45,58,0,2
16.09,1,3.0,2.57503,1,1,1.29,1,60.0,55,81,0,1
65.26,3,10.0,2.74686,2,0,2.24125,0,84.0,57,92,0,1
75.98,3,3.0,3.30141,1,0,4.08125,0,31.0,52,78,1,0
41.0,4,10.0,2.98716,1,3,3.25625,0,55.0,50,78,1,0
66.5,4,10.0,2.68773,1,0,1.23125,1,83.0,57,80,0,1
106.72,0,8.0,2.97456,1,0,3.19625,4,59.0,44,71,1,0
61.57,1,10.0,2.8943,2,1,2.66875,0,36.0,57,91,0,1
20.16,3,7.0,2.77243,1,0,3.955,1,39.0,55,83,0,1
27.28,1,10.0,2.91306,0,1,3.94875,0,48.0,48,73,1,2
91.54,1,5.0,3.13234,1,0,3.56,2,87.0,58,84,0,0
29.95,1,2.0,2.90798,1,1,3.62375,4,73.0,51,67,1,2
60.33,3,0.0,3.08081,2,0,3.13625,3,78.0,50,73,1,0
11.02,2,6.0,2.774,0,2,2.215,0,37.0,53,68,0,2
39.36,2,10.0,2.79691,1,3,1.5475,0,73.0,61,85,1,1
37.61,1,2.0,2.99984,0,0,3.1925,1,61.0,52,82,1,2
47.34,2,0.0,3.12882,0,0,3.2275,2,36.0,46,76,0,0
34.03,3,10.0,2.56896,2,0,0.5075,0,104.0,52,97,0,1
43.51,0,7.0,3.06088,2,1,3.37125,2,42.0,47,82,0,0
18.98,2,3.0,2.77677,2,0,3.22875,0,40.0,54,75,0,2
11.43,1,2.0,2.61209,2,6,2.37125,0,103.0,50,76,1,2
21.01,1,6.0,2.78519,0,1,2.875,1,56.0,51,73,1,2
26.18,1,10.0,2.78609,1,0,3.1875,3,76.0,48,70,1,2
62.44,3,10.0,2.65421,1,0,2.63375,0,88.0,48,66,1,2
18.45,0,1.0,2.81898,0,0,3.1025,0,56.0,47,72,0,2
60.76,1,1.0,2.99582,2,1,2.635,3,35.0,52,77,1,0
17.46,1,10.0,2.59326,1,0,2.85875,2,99.0,56,70,0,2
108.45,3,1.0,3.17656,2,0,2.4125,1,85.0,48,86,1,0
107.98,0,8.0,3.11429,1,0,2.78125,0,82.0,59,100,1,1
107.34,3,9.0,2.88446,1,0,3.01,0,65.0,44,63,1,0
39.28,0,8.0,2.77333,2,1,4.4325,0,63.0,54,80,1,0
20.67,0,1.0,3.07837,0,1,2.04125,1,74.0,56,89,0,1
24.3,1,5.0,2.89136,0,1,3.06125,0,51.0,50,83,1,2
52.79,1,1.0,2.60068,1,1,2.7125,1,50.0,54,76,1,2
35.58,3,1.0,2.46358,2,0,2.84625,1,35.0,53,75,1,2
45.04,1,0.0,2.77245,1,0,2.15625,0,49.0,48,68,1,2
9.14,1,9.0,2.69651,0,0,2.7375,0,35.0,44,64,0,2
37.28,1,7.0,2.57666,1,0,0.98625,0,36.0,52,70,1,2
49.71,4,1.0,2.77566,0,0,3.6325,3,41.0,51,71,1,2
20.38,3,2.0,2.54589,2,4,3.91125,0,59.0,47,59,1,2
4.14,0,10.0,2.77786,1,0,1.7275,1,52.0,56,81,1,1
45.75,1,1.0,2.74489,0,0,3.24875,3,82.0,50,67,1,2
30.02,4,8.0,2.53515,2,0,2.42375,0,40.0,49,72,1,2
7.99,0,1.0,2.81246,0,8,1.15,0,90.0,54,75,1,2
59.9,0,7.0,2.81845,2,4,3.2425,2,59.0,52,69,1,0
44.8,1,10.0,2.85134,0,1,2.97,0,56.0,51,71,0,2
9.69,1,2.0,2.98989,0,0,3.1675,0,51.0,46,69,0,2
40.88,2,10.0,2.81911,1,0,3.39125,1,102.0,47,67,1,2
31.46,2,6.0,2.73983,0,0,1.53125,1,41.0,57,87,1,1
77.8,3,10.0,2.89937,2,0,4.01375,2,53.0,45,77,1,0
25.84,1,10.0,2.40516,0,0,2.005,0,50.0,46,68,0,2
58.2,1,5.0,2.72769,1,0,1.4725,0,56.0,47,70,1,2
36.51,1,0.0,2.87559,0,0,1.60625,1,43.0,51,79,1,2
49.55,2,6.0,2.69212,2,0,2.95125,0,48.0,49,79,1,0
92.43,2,4.0,2.91686,1,0,2.5,1,63.0,48,73,1,0
29.44,2,3.0,2.66656,0,0,2.395,0,37.0,47,73,1,2
53.11,1,2.0,2.60127,2,0,1.4225,2,43.0,51,79,0,1
72.53,1,10.0,2.89999,1,0,1.045,1,36.0,48,74,1,0
106.38,2,6.0,3.15967,2,1,3.7325,0,44.0,50,74,0,0
36.97,2,0.0,2.60708,2,0,3.75,3,58.0,53,78,0,2
31.3,2,5.0,2.90828,0,1,3.49125,2,90.0,54,72,1,2
58.03,2,10.0,2.84318,1,0,4.10375,0,35.0,49,70,1,0
38.26,1,10.0,2.87517,2,0,2.48125,2,96.0,53,79,0,1
15.75,3,6.0,2.93928,2,0,2.76,0,96.0,50,67,0,2
15.63,0,10.0,2.61065,0,3,3.32375,0,99.0,49,67,0,2
76.49,0,10.0,2.85557,1,0,3.80375,0,31.0,56,85,1,0
37.76,1,2.0,3.04671,2,3,2.4825,0,62.0,50,72,1,0
37.12,3,9.0,2.71441,1,5,1.25375,1,68.0,49,70,1,2
29.78,2,10.0,2.72,0,0,2.66875,2,46.0,49,87,1,2
28.78,1,6.0,2.78156,0,0,1.6875,1,48.0,49,73,1,2
63.06,3,0.0,2.65203,1,0,0.81625,0,86.0,54,77,1,1
77.91,0,9.0,2.77796,1,0,1.71625,0,97.0,62,94,0,1
32.06,0,2.0,2.78448,0,0,4.27875,1,97.0,47,64,0,2
86.68,4,5.0,3.07758,2,0,1.37375,0,79.0,57,112,0,1
60.64,2,6.0,3.00863,2,0,3.405,6,58.0,46,72,0,0
55.57,1,2.0,3.20327,0,0,3.46375,1,45.0,48,68,1,0
47.1,0,0.0,3.0235,2,1,2.52,0,56.0,51,78,0,0
30.81,2,5.0,2.57495,0,0,3.74625,1,87.0,44,66,1,2
29.88,0,10.0,2.8082,1,1,4.43125,0,46.0,46,70,0,2
74.18,0,8.0,3.51982,1,0,4.68,1,56.0,52,87,0,0
25.98,2,2.0,2.80333,0,0,4.21,1,54.0,52,78,0,2
33.69,2,5.0,2.7848,0,0,3.3375,1,44.0,49,63,0,2
10.1,2,3.0,2.69735,2,1,1.7775,0,48.0,53,74,0,2
37.25,2,2.0,2.7428,0,0,2.09,3,67.0,53,89,1,1
18.63,2,10.0,2.81908,0,0,2.37375,0,74.0,57,88,1,1
17.34,1,0.0,2.61857,0,0,2.26,0,45.0,52,82,0,2
108.84,1,10.0,3.06074,1,0,2.8375,0,84.0,46,81,0,0
19.78,1,5.0,2.61403,1,1,2.2625,0,62.0,49,61,1,2
61.14,3,10.0,3.02732,1,1,2.66125,2,42.0,59,94,1,1
7.72,4,9.0,2.54522,2,1,1.175,0,101.0,51,67,1,2
18.77,0,2.0,2.49604,2,0,4.0375,0,44.0,55,77,0,2
2.48,2,0.0,2.83942,0,1,2.49625,0,90.0,59,97,1,1
24.98,1,5.0,2.64642,0,0,4.495,0,83.0,45,68,1,2
66.82,1,4.0,3.07723,1,1,3.2675,0,56.0,50,67,1,0
45.38,3,10.0,2.96881,1,0,1.62125,2,57.0,60,112,0,1
106.3,1,1.0,2.88643,1,0,2.84375,0,103.0,51,73,1,0
46.74,1,10.0,2.77455,0,0,1.705,1,46.0,52,81,1,1
71.15,1,3.0,2.91947,1,0,2.43375,0,89.0,52,78,0,0
35.57,4,9.0,2.96058,2,5,2.6075,1,70.0,52,74,1,0
29.49,2,10.0,2.71608,1,0,4.0,1,79.0,61,77,1,1
33.71,1,10.0,2.83179,2,0,3.7375,0,107.0,45,67,0,2
14.67,2,10.0,2.69824,2,0,2.2975,1,51.0,49,79,1,2
13.09,1,1.0,2.56965,2,3,4.8025,3,46.0,48,78,0,2
11.73,3,2.0,2.38664,1,0,2.50375,0,65.0,50,75,1,2
62.33,1,3.0,3.13041,2,1,2.805,0,103.0,52,87,0,0
61.62,2,10.0,2.67981,1,1,2.71875,0,36.0,48,76,1,0
55.65,0,8.0,3.1789,1,2,4.80125,0,62.0,46,67,1,0
29.27,2,10.0,2.84081,2,1,4.09625,3,87.0,49,72,1,0
61.69,2,3.0,2.70589,2,1,2.89375,0,68.0,47,69,1,0
17.05,1,5.0,2.57978,0,0,3.3225,3,106.0,46,60,1,2
31.49,0,7.0,2.80903,0,0,2.28125,1,55.0,49,69,1,2
37.0,2,5.0,2.99962,2,2,2.11125,1,79.0,57,88,1,1
5.53,3,6.0,2.86213,0,0,3.265,2,54.0,59,82,0,1
46.48,3,0.0,2.56595,2,0,2.27375,1,73.0,61,94,1,1
21.19,0,0.0,2.81375,0,0,4.28625,0,73.0,49,71,1,2
107.09,2,5.0,3.25723,2,0,4.02625,0,41.0,47,67,0,0
9.65,0,2.0,2.74248,1,7,1.75375,2,44.0,54,85,1,1
50.54,1,3.0,2.71518,2,2,1.63875,3,36.0,51,76,1,1
93.32,2,3.0,3.06874,2,2,3.4,1,52.0,55,85,0,0
36.24,3,10.0,3.04282,0,0,3.56625,1,83.0,50,69,1,2
31.06,2,10.0,3.08138,2,0,1.92,4,86.0,53,95,0,1
77.79,1,10.0,2.75931,1,0,0.845,0,42.0,50,73,1,0
37.84,1,0.0,2.89989,1,0,1.50625,0,79.0,49,59,0,2
36.77,0,10.0,2.81356,0,0,2.3275,0,39.0,58,102,1,1
10.37,0,10.0,2.61877,2,0,2.82875,1,31.0,45,75,1,2
36.85,1,9.0,2.81477,2,0,1.0975,0,37.0,48,79,1,0
24.1,1,5.0,2.61496,0,0,3.9975,0,67.0,49,80,1,2
61.12,2,10.0,2.83037,2,0,2.49375,2,71.0,55,72,0,0
46.01,0,10.0,2.97506,2,0,4.735,1,49.0,48,66,1,0
27.22,2,10.0,3.38965,1,9,1.84,1,42.0,53,93,1,1
31.05,1,6.0,2.60597,0,0,3.23375,0,97.0,51,72,1,2
19.92,2,8.0,2.60552,0,0,2.62625,3,49.0,53,71,0,2
107.49,2,1.0,3.26097,2,0,2.9475,0,45.0,50,68,1,0
72.8,2,10.0,2.95166,0,0,3.88625,2,60.0,48,87,1,0
70.77,3,10.0,2.81002,1,0,2.04875,0,108.0,49,69,1,0
106.7,3,4.0,2.93358,1,0,1.29875,4,67.0,53,86,1,1
15.75,1,7.0,2.90543,1,1,2.16125,0,63.0,65,95,1,1
39.77,3,3.0,3.14035,2,1,3.78125,3,65.0,48,74,1,0
74.48,4,7.0,2.97107,2,1,2.7175,0,51.0,52,72,1,0
47.47,1,10.0,2.93026,1,0,3.225,1,82.0,51,70,0,0
19.52,4,0.0,2.46559,2,1,3.62,1,67.0,57,90,1,1
11.92,1,6.0,2.54931,2,9,4.2025,2,70.0,57,72,1,2
33.85,2,9.0,2.91369,2,0,2.72375,0,56.0,49,76,1,0
16.32,1,2.0,2.85574,1,0,3.76125,0,55.0,46,82,1,2
29.69,2,2.0,2.68495,0,0,4.4625,1,39.0,51,67,1,2
44.82,1,9.0,3.00072,0,0,3.92625,1,67.0,52,94,1,1
8.48,3,10.0,2.77025,2,3,3.91125,0,64.0,51,78,1,2
62.85,1,4.0,3.07724,2,4,3.52625,2,39.0,52,67,1,0
22.23,4,2.0,3.08055,0,1,4.46,1,73.0,48,61,0,2
22.06,3,10.0,2.41514,0,0,1.90625,0,56.0,44,71,0,2
61.46,0,10.0,2.66599,0,3,4.0875,1,110.0,49,78,1,2
107.8,2,4.0,2.93039,1,0,2.75,0,49.0,45,59,1,0
108.82,0,10.0,3.27307,2,0,3.5375,0,40.0,51,78,1,0
38.69,3,7.0,2.64747,2,0,0.77625,1,33.0,51,96,1,1
27.37,1,8.0,2.97781,2,1,3.2475,0,52.0,48,66,1,0
11.69,2,5.0,2.66765,0,4,3.415,0,79.0,47,61,1,2
12.9,2,10.0,2.62203,0,0,3.22125,1,33.0,47,64,1,2
37.99,4,5.0,2.90476,1,0,2.84625,0,83.0,47,64,0,2
66.62,0,10.0,2.67342,1,0,2.02625,2,73.0,52,80,1,1
16.55,1,2.0,3.24072,2,7,3.54625,1,95.0,53,84,1,0
14.01,3,0.0,2.20753,1,3,3.69625,1,51.0,43,54,0,2
25.28,2,10.0,2.87524,2,3,3.96,0,57.0,50,79,0,0
50.14,1,10.0,2.98041,1,3,3.305,0,37.0,52,76,1,0
32.68,1,2.0,2.7451,1,0,2.8175,0,82.0,50,83,0,2
76.85,2,1.0,3.38975,2,5,3.8325,1,91.0,52,74,1,0
108.84,1,10.0,3.05199,0,1,3.06875,0,94.0,49,68,1,0
69.2,0,5.0,3.02895,2,1,4.12,0,79.0,51,74,0,0
15.35,2,2.0,2.61019,0,0,2.0325,0,99.0,53,70,1,2
85.4,3,6.0,3.19836,2,2,3.67375,1,101.0,56,92,1,0
73.12,2,10.0,3.11514,2,1,1.89,2,36.0,53,74,0,0
76.98,0,4.0,2.75407,0,1,2.54125,1,42.0,49,72,1,2
17.43,3,3.0,3.14862,0,1,4.47125,0,88.0,45,64,0,2
46.58,4,1.0,2.70749,2,0,3.19625,1,35.0,49,66,1,0
64.02,0,10.0,3.03824,1,1,2.3775,2,51.0,54,87,0,1
38.25,3,8.0,2.71299,2,1,2.74375,3,51.0,53,82,0,1
24.81,4,0.0,2.70653,0,0,4.2775,2,52.0,45,71,0,2
108.92,0,10.0,2.96727,1,2,2.84125,0,92.0,51,94,1,0
52.86,0,10.0,2.71598,1,0,1.98,0,50.0,51,78,1,1
62.81,2,10.0,2.76154,2,1,2.085,1,99.0,57,74,1,1
93.03,0,8.0,3.17816,1,7,4.725,2,57.0,52,79,1,0
46.12,0,10.0,2.76077,1,0,3.46125,1,79.0,46,63,1,2
21.54,1,4.0,2.67645,2,0,2.8275,2,41.0,57,72,1,1
19.24,1,10.0,2.74847,2,1,3.70375,1,51.0,60,113,0,1
37.19,1,10.0,2.90083,2,0,4.28125,1,39.0,56,97,1,1
38.28,2,3.0,2.81269,2,0,1.9625,1,81.0,54,92,0,1
23.8,1,6.0,2.92902,1,2,4.14625,6,76.0,72,108,1,1
30.82,4,1.0,2.46584,1,0,0.35,0,31.0,50,73,0,2
71.64,3,10.0,2.74692,2,0,3.5975,0,36.0,48,74,0,0
11.18,1,8.0,2.723,0,1,2.62,0,62.0,45,66,1,2
45.3,1,10.0,2.65578,2,0,2.0775,1,30.0,53,92,0,1
31.77,1,5.0,2.51513,2,0,2.43125,0,106.0,49,68,1,2
64.9,3,5.0,2.73658,1,0,1.08,1,78.0,52,68,0,2
36.04,0,10.0,2.97093,2,0,2.82125,1,59.0,55,88,0,1
63.16,4,10.0,2.94632,1,0,1.64875,0,68.0,55,85,0,1
94.78,3,1.0,2.84123,1,0,3.23625,1,37.0,55,79,1,0
24.57,4,7.0,2.90094,2,0,3.90125,1,108.0,56,77,1,0
105.84,1,8.0,3.17754,2,5,4.25125,1,49.0,47,62,0,0
43.62,3,8.0,2.7103,2,0,0.185,0,89.0,54,83,0,1
29.96,3,10.0,3.14428,2,1,2.6475,2,34.0,56,83,1,1
37.19,2,1.0,3.07997,0,0,3.3525,1,37.0,52,87,1,1
38.63,2,10.0,2.83964,1,1,4.42,1,86.0,45,63,1,2
56.98,2,10.0,2.83922,1,0,2.41375,0,48.0,47,62,1,0
82.37,1,5.0,2.9698,2,0,3.09125,0,101.0,49,73,0,0
26.08,3,5.0,2.44627,0,7,4.60875,0,97.0,43,64,1,2
30.08,3,8.0,3.03842,0,1,3.73125,0,80.0,61,100,1,1
16.98,4,3.0,2.61122,0,0,3.4775,1,97.0,45,59,0,2
21.32,1,10.0,2.90139,1,1,2.66,1,64.0,52,84,0,1
107.25,3,10.0,2.89553,1,0,2.41375,0,39.0,53,81,1,0
19.5,1,5.0,2.89692,2,0,4.075,2,93.0,62,80,1,1
14.18,3,4.0,2.93419,0,2,3.56375,1,63.0,48,70,1,2
29.38,3,10.0,2.54182,1,1,3.03375,3,99.0,52,67,1,2
56.15,3,4.0,2.71441,0,0,1.78625,1,65.0,59,85,1,1
25.93,4,0.0,3.0448,1,0,4.30375,2,51.0,47,68,1,2
19.07,0,10.0,2.81462,0,0,2.88,0,45.0,53,87,0,1
93.47,1,10.0,3.17884,1,0,3.305,0,83.0,50,74,0,0
15.66,0,10.0,2.9554,0,6,2.93,1,54.0,58,85,1,1
37.98,2,10.0,2.9421,0,0,1.685,1,104.0,48,91,1,1
25.01,2,7.0,2.47369,0,0,1.39875,0,75.0,46,75,0,2
30.58,3,8.0,3.09322,0,1,3.87375,0,44.0,48,71,1,2
39.74,1,2.0,2.78983,0,0,2.1125,0,36.0,55,81,1,1
25.49,2,2.0,2.69115,1,0,3.755,3,91.0,45,81,0,2
78.43,2,6.0,2.95438,1,0,3.29625,0,35.0,47,71,1,0
62.84,1,10.0,3.00268,2,0,2.82,0,40.0,65,105,0,1
36.44,3,10.0,2.95555,2,2,1.1525,1,77.0,50,85,0,1
38.18,3,6.0,2.58769,1,0,3.4725,0,64.0,48,67,1,2
100.13,2,10.0,2.88,1,0,3.02875,0,45.0,48,68,0,0
36.5,0,8.0,2.8273,1,0,2.11,0,79.0,50,87,0,1
69.09,0,4.0,3.20464,1,0,3.19625,2,49.0,64,89,1,1
40.82,3,3.0,2.74075,0,0,3.6425,1,33.0,55,73,1,2
45.48,3,10.0,2.59182,2,0,2.3,1,96.0,47,74,0,2
16.29,1,8.0,2.75899,2,4,0.7775,0,50.0,51,80,0,1
40.09,4,10.0,2.65629,1,0,3.70625,1,56.0,49,80,1,2
17.13,2,10.0,2.51473,0,0,2.2575,3,42.0,54,84,1,1
44.87,2,10.0,2.92978,1,1,1.98,1,38.0,58,107,1,1
30.02,2,0.0,3.04273,0,0,4.69625,1,110.0,48,63,1,2
74.0,4,10.0,3.00938,1,1,2.31625,3,49.0,52,81,1,0
30.31,1,7.0,3.07831,0,0,3.53625,1,48.0,49,92,0,1
2.3,0,10.0,2.63912,0,4,3.9775,1,65.0,44,67,1,2
50.78,2,10.0,2.67763,1,1,1.55625,1,48.0,51,72,1,2
74.5,2,10.0,2.84167,0,2,2.48125,2,51.0,53,88,1,1
32.3,1,0.0,2.71365,0,0,2.79625,2,99.0,55,77,0,2
26.2,2,10.0,2.56269,2,0,1.74625,0,78.0,53,87,1,1
8.32,3,7.0,2.71228,0,4,1.435,2,40.0,45,72,1,2
17.17,3,4.0,2.71951,0,10,3.1225,1,98.0,52,78,0,2
71.84,2,10.0,2.84354,2,0,1.4575,1,104.0,61,88,1,1
44.91,4,2.0,2.78408,2,0,2.435,0,42.0,52,74,1,0
64.74,1,10.0,3.08148,0,2,3.93625,0,40.0,44,60,1,0
10.26,0,4.0,2.50629,0,6,4.48,0,91.0,47,70,0,2
47.69,3,10.0,2.71692,2,2,4.185,0,38.0,45,76,1,0
6.01,1,2.0,2.47169,0,0,3.705,1,36.0,46,66,1,2
47.43,1,10.0,2.84198,0,2,1.73125,0,38.0,53,86,0,1
56.92,2,7.0,2.75308,2,1,2.29125,0,57.0,48,74,1,0
44.15,0,10.0,3.00112,0,1,4.1525,0,47.0,51,80,1,0
4.37,4,3.0,2.38707,0,7,3.16125,0,46.0,47,63,0,2
33.69,2,5.0,2.99626,1,0,2.63375,4,101.0,57,74,1,1
51.41,2,3.0,2.61877,2,0,2.8925,0,70.0,47,76,1,2
34.14,3,5.0,2.90753,2,12,3.07625,2,53.0,62,109,1,1
31.46,3,10.0,2.71842,0,1,3.83125,1,83.0,48,71,0,2
24.33,3,10.0,2.60018,0,3,2.52875,0,58.0,46,66,1,2
18.74,3,4.0,2.77281,1,1,2.71875,0,31.0,57,72,0,2
24.03,2,8.0,2.85145,1,0,3.13125,4,82.0,53,67,1,2
29.88,1,10.0,2.79512,1,0,3.67125,0,46.0,49,81,1,2
40.69,4,10.0,3.11404,0,1,3.89625,0,105.0,50,73,1,0
60.33,2,8.0,2.8721,2,0,3.57125,1,40.0,58,84,1,0
61.96,1,10.0,2.94887,2,0,3.74375,1,38.0,47,76,1,0
26.49,2,10.0,2.74711,0,1,3.32,2,68.0,52,99,1,1
91.6,3,10.0,3.22959,1,0,3.57375,1,38.0,50,88,1,0
38.96,2,0.0,2.84517,1,2,3.1275,0,40.0,47,62,0,2
20.46,1,5.0,2.86589,1,0,3.2625,0,74.0,55,76,1,2
87.33,0,6.0,3.02134,2,0,3.45625,1,98.0,52,80,0,0
40.32,1,0.0,2.638,2,0,2.83625,1,43.0,52,70,1,2
25.4,2,10.0,2.72849,0,9,2.2,2,38.0,58,100,0,1
93.3,2,10.0,3.05836,1,0,3.635,0,79.0,55,73,1,0
50.0,1,0.0,2.62279,2,1,0.86625,1,67.0,51,81,1,1
17.03,0,3.0,2.89391,0,0,3.20875,0,93.0,46,72,1,2
23.11,2,9.0,2.80972,0,0,1.57,2,69.0,52,72,1,2
58.49,2,10.0,2.84647,1,0,0.79375,0,47.0,48,83,1,1
27.96,4,2.0,2.86573,1,0,1.69,4,100.0,51,82,0,1
32.24,1,0.0,2.48708,2,1,3.415,0,43.0,51,75,1,2
4.3,2,3.0,2.63562,2,0,2.4325,1,36.0,50,66,0,2
35.18,0,10.0,2.91584,1,6,4.19125,0,40.0,47,67,1,2
29.8,1,0.0,2.8071,2,0,3.29625,0,93.0,47,81,1,2
31.82,3,10.0,2.41514,2,0,2.58875,0,38.0,48,62,1,2
40.21,0,3.0,2.65192,0,0,2.58125,0,45.0,50,60,0,2
32.25,1,6.0,2.48928,0,1,2.65,0,55.0,44,60,1,2
23.29,2,0.0,2.90385,1,0,2.96875,1,55.0,47,66,1,2
107.09,2,8.0,3.01917,1,0,3.18625,0,89.0,47,72,0,0
11.11,1,10.0,2.48124,0,0,3.86,0,38.0,54,81,1,2
61.64,3,10.0,2.96457,2,0,3.69125,0,110.0,51,88,1,0
38.3,1,10.0,2.73109,2,0,3.1375,0,111.0,48,82,1,2
18.61,0,3.0,2.39016,0,0,4.19625,0,66.0,44,59,1,2
109.18,0,7.0,2.93706,2,0,3.6075,0,63.0,45,72,1,0
37.2,2,10.0,2.62678,0,0,1.75375,2,66.0,53,85,1,1
31.86,1,10.0,2.94959,2,0,0.6725,1,42.0,56,87,1,1
16.18,1,10.0,2.80406,0,7,2.91,3,50.0,52,97,1,1
45.79,0,5.0,2.81842,0,1,4.12125,1,77.0,56,79,1,2
71.65,0,10.0,2.91943,2,0,3.0825,0,37.0,56,82,0,0
79.02,4,8.0,2.70942,2,0,4.03375,0,49.0,48,63,1,0
36.9,0,10.0,2.73131,2,1,3.1375,1,80.0,48,80,1,2
46.43,1,9.0,3.13132,1,0,4.58375,1,57.0,50,77,1,0
17.44,1,1.0,2.64609,0,0,2.36625,1,40.0,52,79,1,2
1.85,4,10.0,2.7459,1,7,1.72125,3,45.0,51,93,1,1
2.71,2,9.0,2.72374,2,8,2.8775,1,97.0,44,63,1,2
50.43,1,10.0,2.74425,2,1,1.25,0,103.0,63,101,1,1
38.1,0,7.0,2.6999,0,4,3.34375,0,70.0,55,86,1,2
56.01,2,8.0,3.0121,1,1,2.68875,1,52.0,57,79,0,1
45.62,3,1.0,2.87243,0,1,3.05625,0,47.0,47,61,0,2
28.78,0,6.0,3.01624,0,8,3.54125,3,46.0,50,77,1,2
7.23,3,3.0,2.7634,0,3,2.85375,1,70.0,48,59,1,2
72.81,2,2.0,2.92945,0,1,3.245,0,60.0,55,79,0,0
58.57,1,9.0,2.95025,1,0,2.51625,2,93.0,51,84,1,1
44.37,4,3.0,2.6916,1,0,3.14625,0,37.0,45,62,1,2
29.84,3,3.0,2.95166,0,1,2.7875,1,66.0,51,77,1,2
61.11,3,3.0,2.77343,1,11,3.4175,1,35.0,49,62,1,2
12.33,2,7.0,2.66176,1,3,2.85,4,67.0,57,78,1,1
23.26,1,10.0,3.38367,1,0,3.51625,1,89.0,53,75,0,0
51.19,2,5.0,2.68354,1,0,2.02125,2,58.0,45,67,1,2
9.0,1,0.0,2.82721,0,1,3.79125,1,93.0,49,77,1,2
61.4,2,10.0,2.85004,1,3,2.40875,0,67.0,52,69,1,0
92.1,4,3.0,3.00147,1,5,3.875,0,51.0,53,84,1,0
47.43,4,1.0,2.87196,2,3,2.2175,0,41.0,57,72,1,0
9.93,0,10.0,2.46147,0,3,1.855,0,56.0,52,85,1,2
80.1,3,2.0,3.19014,0,0,1.37125,0,110.0,47,64,1,0
30.57,2,10.0,2.84205,2,0,2.33375,0,108.0,54,76,1,1
19.74,3,1.0,2.70184,0,0,1.95625,0,35.0,54,68,1,2
25.09,2,5.0,2.95751,0,4,4.6825,0,77.0,45,58,0,2
108.11,0,3.0,2.91582,1,0,2.05125,0,48.0,61,79,1,1
15.46,2,10.0,2.75237,0,1,2.65,0,69.0,54,74,1,2
26.67,2,10.0,2.8397,0,0,3.02375,0,59.0,49,65,0,2
21.22,2,10.0,2.31222,0,0,2.5775,2,35.0,56,80,1,2
8.04,2,1.0,2.29677,0,0,2.37375,0,64.0,53,65,0,2
38.74,2,2.0,2.81631,0,0,3.69875,1,82.0,54,85,0,2
61.84,0,6.0,3.14919,1,0,3.28625,0,41.0,60,99,1,1
56.19,3,10.0,2.60031,1,0,3.30375,2,53.0,52,67,0,2
107.87,4,2.0,2.96247,2,0,3.7625,2,50.0,52,74,1,0
54.15,2,10.0,2.90416,0,0,1.6175,3,72.0,57,84,1,1
107.53,2,10.0,3.36175,2,1,2.415,0,50.0,61,87,0,0
109.23,0,6.0,2.99175,1,4,4.03125,4,79.0,55,76,1,0
16.26,1,2.0,2.84493,2,0,1.395,0,49.0,53,89,0,1
45.1,0,2.0,2.70666,2,0,4.30375,0,62.0,47,69,0,2
16.05,1,3.0,2.598,0,2,2.1875,1,70.0,55,67,1,2
46.84,0,10.0,2.67781,0,1,1.5775,0,44.0,55,79,1,1
77.47,1,1.0,3.04796,1,0,4.17625,1,38.0,56,101,1,1
19.15,4,8.0,2.70156,0,0,2.3275,1,46.0,51,72,1,2
68.34,1,8.0,2.93081,2,0,3.345,0,44.0,62,92,0,1
50.95,0,10.0,2.89494,1,0,2.12375,0,61.0,52,77,0,0
24.04,3,10.0,2.79026,1,0,0.77,1,60.0,58,90,1,1
20.97,1,5.0,2.69579,0,1,2.9725,0,111.0,50,65,1,2
38.19,0,3.0,2.55224,0,0,3.39625,0,55.0,49,68,1,2
24.99,1,3.0,2.93046,2,1,4.12875,3,45.0,62,96,1,1
67.19,0,7.0,2.71046,2,0,1.3275,0,37.0,53,85,0,1
31.79,1,3.0,2.59404,0,0,1.805,1,61.0,50,90,0,2
11.52,1,6.0,3.17791,2,2,3.03875,0,62.0,49,84,1,0
11.12,3,3.0,2.52658,0,3,2.01375,0,58.0,53,74,1,2
17.39,1,6.0,2.65072,2,0,1.39625,0,112.0,54,81,0,1
14.87,3,4.0,2.77562,0,0,3.1325,2,69.0,51,78,1,2
62.77,0,10.0,3.10239,2,0,3.71125,0,80.0,49,84,0,0
68.7,4,10.0,2.73903,0,0,0.84,1,51.0,57,89,1,1
53.66,3,10.0,2.70596,0,1,3.1275,0,56.0,50,70,1,2
77.06,2,10.0,2.7813,1,0,2.74125,0,70.0,49,81,1,0
59.94,1,7.0,2.96075,0,1,1.485,1,34.0,62,91,1,1
47.66,4,10.0,2.723,1,1,2.2025,2,100.0,55,86,1,1
52.73,4,9.0,2.65435,2,0,2.59625,0,76.0,50,66,1,0
35.19,3,10.0,2.72131,1,0,2.805,2,103.0,47,84,1,2
24.12,3,4.0,2.83977,0,1,2.765,1,79.0,48,65,1,2
